packed,counter,value,time_of_day
834741754604582661,2965,98.05,11:08:58.501
835023470099461898,2966,98.19,11:08:58.506
835245279390496527,2967,63.46,11:08:58.511
835495658803984148,2968,45.36,11:08:58.516
835767461514344217,2969,39.73,11:08:58.521
836046634388584222,2970,38.39,11:08:58.526
836349687280989987,2971,50.95,11:08:58.531
836551327405602600,2972,4.48,11:08:58.536
836878432114865965,2973,31.04,11:08:58.541
837172843533072178,2974,38.57,11:08:58.546
837415234307389239,2975,15.82,11:08:58.551
837706089492674364,2976,21.28,11:08:58.556
837973511336392513,2977,13.1,11:08:58.561
838292232269494086,2978,34.78,11:08:58.566
838613289664804683,2979,57.82,11:08:58.571
838957505523775312,2980,94.34,11:08:58.576
839224686849324885,2981,86.02,11:08:58.581
839404903677065050,2982,27.08,11:08:58.586
839714330300938079,2983,43.35,11:08:58.591
840025165674084196,2984,60.44,11:08:58.596
840261285796149097,2985,34.04,11:08:58.601
840532504390956910,2986,28.07,11:08:58.606
840773778473777011,2987,4.67,11:08:58.611
841072776917055352,2988,14.87,11:08:58.616
841470009852327805,2989,82.25,11:08:58.621
841754611565229954,2990,84.07,11:08:58.626
841949242303215495,2991,33.52,11:08:58.631
842341424356947852,2992,97.96,11:08:58.636
842549884889626513,2993,55.46,11:08:58.641
842811740455729046,2994,44.04,11:08:58.646
843052619401557915,2995,20.41,11:08:58.651
843310643856832416,2996,6.76,11:08:58.656
843723424573716389,2997,83.19,11:08:58.661
843970934949050282,2998,63.42,11:08:58.666
844259024175396783,2999,67.27,11:08:58.671
844546220048545716,3000,70.6,11:08:58.676
844736968136095673,3001,17.79,11:08:58.681
845026723809753022,3002,22.61,11:08:58.686
845356783456516035,3003,50.89,11:08:58.691
845665986742089672,3004,67.03,11:08:58.696
845963370277664717,3005,76.29,11:08:58.701
846147005899372498,3006,19.34,11:08:58.706
846527110505068503,3007,76.75,11:08:58.711
846732908158023644,3008,32.7,11:08:58.716
847069169737562081,3009,64.59,11:08:58.721
847320734562023398,3010,47.18,11:08:58.726
847546529582708715,3011,14.77,11:08:58.731
847933093819217904,3012,75.94,11:08:58.736
848178491070642165,3013,54.94,11:08:58.741
848390679634933754,3014,14.61,11:08:58.746
848673340022618111,3015,15.3,11:08:58.751
849081172937177092,3016,88.85,11:08:58.756
849374124066502665,3017,95.53,11:08:58.761
849591019914950670,3018,57.94,11:08:58.766
849852188286285843,3019,46.12,11:08:58.771
850117600085309464,3020,36.77,11:08:58.776
850488187043477533,3021,88.64,11:08:58.781
850703914660821026,3022,50.37,11:08:58.786
851065757065574439,3023,97.15,11:08:58.791
851215651424204844,3024,20.56,11:08:58.796
851548133432522801,3025,50.25,11:08:58.801
851900526909225014,3026,91.53,11:08:58.806
852067326259132475,3027,24.78,11:08:58.811
852432295400077376,3028,73.38,11:08:58.816
852642765977450565,3029,32.05,11:08:58.821
853020207703423050,3030,87.91,11:08:58.826
853162388300789839,3031,6.83,11:08:58.831
853445649983895636,3032,7.87,11:08:58.836
853792082045991001,3033,45.68,11:08:58.841
854015300086298718,3034,11.77,11:08:58.846
854346338985605219,3035,40.62,11:08:58.851
854638517020817512,3036,46.85,11:08:58.856
854932636381247597,3037,54.21,11:08:58.861
855268159226411122,3038,85.67,11:08:58.866
855422674969852023,3039,11.77,11:08:58.871
855758369613707388,3040,43.33,11:08:58.876
856003543526832257,3041,22.2,11:08:58.881
856301098861099142,3042,31.56,11:08:58.886
856594376407939211,3043,38.43,11:08:58.891
856853122417719440,3044,25.2,11:08:58.896
857171602832652437,3045,46.74,11:08:58.901
857396246802102426,3046,13.66,11:08:58.906
857663221969221791,3047,5.22,11:08:58.911
857976617142876324,3048,23.8,11:08:58.916
858266664874309801,3049,28.79,11:08:58.921
858560801414609070,3050,36.16,11:08:58.926
858914002345162931,3051,77.91,11:08:58.931
859105403267741880,3052,25.48,11:08:58.936
859349271510808765,3053,3.59,11:08:58.941
859648836889770178,3054,14.12,11:08:58.946
859957301440968903,3055,29.83,11:08:58.951
860304214539401420,3056,67.92,11:08:58.956
860508500363868369,3057,22.99,11:08:58.961
860874139519711446,3058,71.98,11:08:58.966
861075710924847323,3059,25.47,11:08:58.971
861482994083592416,3060,98.7,11:08:58.976
861711228645701861,3061,67.71,11:08:58.981
861885810476349674,3062,5.49,11:08:58.986
862313125362563311,3063,90.38,11:08:58.991
862601729984985332,3064,94.53,11:08:58.996
862801514683726073,3065,46.98,11:08:59.001
863073540732385534,3066,41.48,11:08:59.006
863289715026327811,3067,3.47,11:08:59.011
863643276734134536,3068,45.43,11:08:59.016
863907228244277517,3069,35.23,11:08:59.021
864289583412836626,3070,93.95,11:08:59.026
864538279199144215,3071,74.87,11:08:59.031
864856570635516188,3072,96.3,11:08:59.036
864991037471619361,3073,10.73,11:08:59.041
865302216442149158,3074,28.02,11:08:59.046
865634681270597931,3075,57.7,11:08:59.051
865844602092157232,3076,16.05,11:08:59.056
866172273737103669,3077,42.94,11:08:59.061
866483401168025914,3078,60.2,11:08:59.066
866790285171259711,3079,74.99,11:08:59.071
867037572208294212,3080,55.09,11:08:59.076
867351036101425481,3081,73.71,11:08:59.081
867667008255457614,3082,93.79,11:08:59.086
867927661230717267,3083,81.67,11:08:59.091
868208002336061784,3084,81.01,11:08:59.096
868375815298251101,3085,14.85,11:08:59.101
868673989107808610,3086,24.57,11:08:59.106
868953935076161895,3087,23.68,11:08:59.111
869268670279612780,3088,43.04,11:08:59.116
869596462183643505,3089,70.0,11:08:59.121
869903294647269750,3090,84.76,11:08:59.126
870179203346364795,3091,81.52,11:08:59.131
870412282631584128,3092,53.35,11:08:59.136
870759882924784005,3093,91.84,11:08:59.141
870968652695107978,3094,49.52,11:08:59.146
871335322643102095,3095,99.11,11:08:59.151
871460306191415700,3096,8.02,11:08:59.156
871767293273864601,3097,22.87,11:08:59.161
872144563201145246,3098,78.63,11:08:59.166
872373210080115107,3099,47.88,11:08:59.171
872587013552109992,3100,8.49,11:08:59.176
872942860182518189,3101,51.78,11:08:59.181
873159601412143538,3102,14.1,11:08:59.186
873428397645396407,3103,6.72,11:08:59.191
873705852532718012,3104,4.38,11:08:59.196
874051288162400705,3105,41.61,11:08:59.201
874374200983583174,3106,65.73,11:08:59.206
874653786174683595,3107,64.63,11:08:59.211
874988810803640784,3108,95.8,11:08:59.216
875224793486752213,3109,69.32,11:08:59.221
875512985792313818,3110,73.23,11:08:59.226
875750875440904671,3111,47.86,11:08:59.231
876078512726112740,3112,74.73,11:08:59.236
876273109104359913,3113,24.16,11:08:59.241
876556164629035502,3114,25.08,11:08:59.246
876962056218376691,3115,97.5,11:08:59.251
877200220744874488,3116,72.29,11:08:59.256
877520917362932221,3117,95.12,11:08:59.261
877688506986822146,3118,28.83,11:08:59.266
878010749793106439,3119,52.56,11:08:59.271
878307497673521676,3120,61.45,11:08:59.276
878502678167321105,3121,11.22,11:08:59.281
878808806256310806,3122,25.57,11:08:59.286
879214233989184027,3123,97.72,11:08:59.291
879452020558559776,3124,72.29,11:08:59.296
879677832759114277,3125,39.89,11:08:59.301
879914725975292458,3126,13.94,11:08:59.306
880309622448355887,3127,79.96,11:08:59.311
880547391837862452,3128,54.52,11:08:59.316
880900644308023865,3129,96.3,11:08:59.321
881062787913382462,3130,26.84,11:08:59.326
881305024068876867,3131,4.0,11:08:59.331
881650459698559560,3132,41.23,11:08:59.336
881998987704695373,3133,80.26,11:08:59.341
882201933499365970,3134,34.55,11:08:59.346
882534845004413527,3135,64.49,11:08:59.351
882726984661367388,3136,12.49,11:08:59.356
883071148980730465,3137,48.98,11:08:59.361
883298661988334182,3138,17.57,11:08:59.366
883715153556961899,3139,96.16,11:08:59.371
883875493276056176,3140,25.65,11:08:59.376
884135991632493173,3141,13.44,11:08:59.381
884518810657520250,3142,72.43,11:08:59.386
884782796527401599,3143,62.25,11:08:59.391
884985484624034436,3144,16.39,11:08:59.396
885273195893258889,3145,20.02,11:08:59.401
885615504786750094,3146,55.43,11:08:59.406
885925326547614355,3147,71.93,11:08:59.411
886137738450205336,3148,31.73,11:08:59.416
886382534406208157,3149,10.38,11:08:59.421
886793975093295778,3150,86.03,11:08:59.426
886975961447561895,3151,28.12,11:08:59.431
887352131863214764,3152,83.24,11:08:59.436
887536712377727665,3153,26.84,11:08:59.441
887899448135678646,3154,74.14,11:08:59.446
888215489009187515,3155,94.26,11:08:59.451
888390053659966144,3156,32.03,11:08:59.456
888707056606149317,3157,52.71,11:08:59.461
889032340249279178,3158,78.21,11:08:59.466
889203537645697743,3159,14.02,11:08:59.471
889601200077699796,3160,81.65,11:08:59.476
889790522236107481,3161,28.01,11:08:59.481
890171846612515550,3162,86.13,11:08:59.486
890453063891188451,3163,85.98,11:08:59.491
890685679319939816,3164,57.54,11:08:59.496
890963477804645101,3165,55.4,11:08:59.501
891205456262101746,3166,32.41,11:08:59.506
891521548675218167,3167,52.56,11:08:59.511
891835235906648828,3168,71.31,11:08:59.516
892079705445137153,3169,49.77,11:08:59.521
892413115166391046,3170,80.0,11:08:59.526
892655127983586059,3171,57.03,11:08:59.531
892963163038055184,3172,72.49,11:08:59.536
893202890932648725,3173,48.19,11:08:59.541
893466653464230682,3174,37.88,11:08:59.546
893747183548136223,3175,37.33,11:08:59.551
894026115904207652,3176,35.85,11:08:59.556
894251447068425001,3177,3.17,11:08:59.561
894677576543664942,3178,87.37,11:08:59.566
894862071158831923,3179,30.92,11:08:59.571
895242502182042424,3180,88.52,11:08:59.576
895421447699462973,3181,28.84,11:08:59.581
895779458993388354,3182,73.39,11:08:59.586
896104158520965959,3183,98.55,11:08:59.591
896253090806922060,3184,21.4,11:08:59.596
896532779077237585,3185,20.36,11:08:59.601
896894810460552022,3186,67.25,11:08:59.606
897109953962343259,3187,28.64,11:08:59.611
897390432506641248,3188,28.06,11:08:59.616
897766585742424933,3189,83.17,11:08:59.621
897905639603600234,3190,0.27,11:08:59.626
898249202627541871,3191,36.41,11:08:59.631
898587680410205044,3192,69.59,11:08:59.636
898789681312070521,3193,23.33,11:08:59.641
899069713179769726,3194,22.49,11:08:59.646
899320693888678787,3195,4.74,11:08:59.651
899679976492923784,3196,50.03,11:08:59.656
900008249433291661,3197,77.27,11:08:59.661
900272166583696274,3198,67.05,11:08:59.666
900446593795521431,3199,4.74,11:08:59.671
900736710246431644,3200,9.77,11:08:59.676
901104222008015777,3201,59.85,11:08:59.681
901355133997448102,3202,42.06,11:08:59.686
901564711221623723,3203,0.21,11:08:59.691
901902622068603824,3204,33.06,11:08:59.696
902177018939210677,3205,28.94,11:08:59.701
902457669282200506,3206,28.46,11:08:59.706
902774981466028991,3207,49.32,11:08:59.711
903067623357709252,3208,55.82,11:08:59.716
903256533199256521,3209,1.94,11:08:59.721
903613565240638414,3210,45.92,11:08:59.726
903828588483345363,3211,7.24,11:08:59.731
904187201072692184,3212,52.14,11:08:59.736
904529595865529309,3213,87.6,11:08:59.741
904780731193261026,3214,69.94,11:08:59.746
905035731991559143,3215,54.53,11:08:59.751
905387902129961964,3216,95.68,11:08:59.756
905575179883936753,3217,40.85,11:08:59.761
905925838193851382,3218,81.12,11:08:59.766
906220129352973307,3219,88.58,11:08:59.771
906424638515739648,3220,43.78,11:08:59.776
906668231880899589,3221,21.73,11:08:59.781
906923284218805258,3222,6.35,11:08:59.786
907310896427334671,3223,68.13,11:08:59.791
907511643198749716,3224,21.14,11:08:59.796
907790901972335641,3225,19.85,11:08:59.801
908206551727373342,3226,97.95,11:08:59.806
908335160228084771,3227,8.97,11:08:59.811
908760516609211432,3228,92.72,11:08:59.816
908943207338114093,3229,35.22,11:08:59.821
909270638464891954,3230,61.97,11:08:59.826
909562163665075255,3231,67.82,11:08:59.831
909731368196668476,3232,2.47,11:08:59.836
910053851521121345,3233,26.34,11:08:59.841
910363003267087430,3234,42.45,11:08:59.846
910738297509411915,3235,97.06,11:08:59.851
911004808820063312,3236,88.35,11:08:59.856
911284359651425365,3237,87.23,11:08:59.861
911569115983150170,3238,89.14,11:08:59.866
911714663834877023,3239,10.02,11:08:59.871
912009453210205284,3240,17.77,11:08:59.876
912326146918743145,3241,38.27,11:08:59.881
912712470637083758,3242,99.3,11:08:59.886
912933146056752243,3243,63.91,11:08:59.891
913137792658472056,3244,19.19,11:08:59.896
913401245952408701,3245,8.7,11:08:59.901
913692376015600770,3246,14.32,11:08:59.906
913986409476684935,3247,21.63,11:08:59.911
914314270100192396,3248,48.63,11:08:59.916
914527987672841361,3249,9.19,11:08:59.921
914916527594306710,3250,71.51,11:08:59.926
915173830495075483,3251,57.44,11:08:59.931
915496348179266720,3252,81.33,11:08:59.936
915726609965939877,3253,51.52,11:08:59.941
916081442984066218,3254,94.22,11:08:59.946
916349122525822127,3255,86.19,11:08:59.951
916504858039975092,3256,13.0,11:08:59.956
916876767848070329,3257,65.64,11:08:59.961
917116478562794686,3258,41.33,11:08:59.966
917442672738991299,3259,67.36,11:08:59.971
917647577038748872,3260,22.79,11:08:59.976
918055100715662541,3261,96.16,11:08:59.981
918183399978728658,3262,7.0,11:08:59.986
918618377086598359,3263,96.35,11:08:59.991
918884493260258524,3264,87.41,11:08:59.996
919117177408486625,3265,59.01,11:09:00.001
919425281182432486,3266,74.51,11:09:00.006
919722286760885483,3267,83.55,11:09:00.011
919999982166375664,3268,81.35,11:09:00.016
920188496870931701,3269,27.24,11:09:00.021
920490381532232954,3270,39.12,11:09:00.026
920723615436274943,3271,11.04,11:09:00.031
921123837668785412,3272,80.16,11:09:00.036
921310015911132425,3273,24.69,11:09:00.041
921673834000841998,3274,72.62,11:09:00.046
921928783259532563,3275,57.18,11:09:00.051
922276658430639384,3276,95.83,11:09:00.056
922408909063617821,3277,8.97,11:09:00.061
922750135625350434,3278,43.75,11:09:00.066
922977700172561703,3279,12.37,11:09:00.071
923286439601667372,3280,28.24,11:09:00.076
923530651442117937,3281,6.55,11:09:00.081
923958601983491382,3282,91.81,11:09:00.086
924143732253818171,3283,35.73,11:09:00.091
924500661215984960,3284,79.65,11:09:00.096
924680465726864709,3285,20.47,11:09:00.101
924952491775524170,3286,14.97,11:09:00.106
925236234494967119,3287,16.29,11:09:00.111
925512400892099924,3288,13.2,11:09:00.116
925913533657677145,3289,82.85,11:09:00.121
926110294699441502,3290,33.54,11:09:00.126
926419944661613923,3291,49.94,11:09:00.131
926753165404306792,3292,80.06,11:09:00.136
926977706294541677,3293,46.92,11:09:00.141
927316166897335666,3294,80.09,11:09:00.146
927611918345338231,3295,88.4,11:09:00.151
927762482718866812,3296,12.2,11:09:00.156
928123603569114497,3297,58.56,11:09:00.161
928436174109048198,3298,76.66,11:09:00.166
928620376666439051,3299,20.04,11:09:00.171
928978920536309136,3300,64.9,11:09:00.176
929205763529014677,3301,33.1,11:09:00.181
929443601637997978,3302,7.7,11:09:00.186
929789501124148639,3303,45.2,11:09:00.191
930119251533266340,3304,73.3,11:09:00.196
930404334282505641,3305,75.4,11:09:00.201
930591302798835118,3306,20.39,11:09:00.206
930928577990655411,3307,52.87,11:09:00.211
931272433072373176,3308,89.18,11:09:00.216
931500581735136701,3309,58.14,11:09:00.221
931727029590851010,3310,26.11,11:09:00.226
932015668573011399,3311,30.28,11:09:00.231
932350899360398796,3312,61.57,11:09:00.236
932557830884720081,3313,18.18,11:09:00.241
932972827804728790,3314,95.9,11:09:00.246
933195375830138331,3315,61.6,11:09:00.251
933537358306115040,3316,96.82,11:09:00.256
933676240368598501,3317,13.82,11:09:00.261
934002297105841642,3318,39.77,11:09:00.266
934309713685020143,3319,54.87,11:09:00.271
934504361602874868,3320,4.33,11:09:00.276
934891028918599161,3321,65.56,11:09:00.281
935194494127865342,3322,78.36,11:09:00.286
935437434657996291,3323,55.93,11:09:00.291
935713790033690120,3324,52.95,11:09:00.296
936052542694260237,3325,86.29,11:09:00.301
936190393964592658,3326,2.69,11:09:00.306
936541447411498519,3327,43.19,11:09:00.311
936798509794098716,3328,28.98,11:09:00.316
937198371249356321,3329,97.89,11:09:00.321
937337270491708966,3330,14.9,11:09:00.326
937684132050533931,3331,52.96,11:09:00.331
937911026582847024,3332,21.19,11:09:00.336
938166525597351477,3333,6.07,11:09:00.341
938520791679794746,3334,48.44,11:09:00.346
938869749182660159,3335,87.72,11:09:00.351
939161978757480004,3336,93.98,11:09:00.356
939287048205139529,3337,2.94,11:09:00.361
939717438287937102,3338,89.62,11:09:00.366
939852712577891923,3339,4.52,11:09:00.371
940175522319859288,3340,28.58,11:09:00.376
940527297321270877,3341,69.5,11:09:00.381
940703270721322594,3342,8.09,11:09:00.386
941010756019977831,3343,23.23,11:09:00.391
941273075442548332,3344,12.08,11:09:00.396
941563123173981809,3345,17.07,11:09:00.401
941829050369080950,3346,8.02,11:09:00.406
942137171322895995,3347,23.53,11:09:00.411
942441650144444032,3348,36.92,11:09:00.416
942694743977262725,3349,20.4,11:09:00.421
942963626109861514,3350,13.07,11:09:00.426
943286624830389903,3351,37.24,11:09:00.431
943644945361960596,3352,81.97,11:09:00.436
943883333226757785,3353,56.89,11:09:00.441
944195268111531678,3354,74.62,11:09:00.446
944403608385126051,3355,32.05,11:09:00.451
944671940761910952,3356,24.4,11:09:00.456
945068658301107885,3357,91.48,11:09:00.461
